ID,Customer_Years,Years_Education,Salary_Invested,Area,Children,CMV,Abandoned
8784,35.0,9,28.470042194092827,1,1,-25.0,0
8785,27.0,12,4.462250712250712,3,1,-102.46,0
8786,26.0,16,5.4302600472813225,4,1,248.61,0
8787,32.0,12,1.4400152949048848,1,1,-130.24,0
8788,26.0,16,2.8671812188454737,4,1,26.56,0
8789,39.0,16,1.5582662642521798,3,0,218.94,0
8790,40.0,16,1.8270872567482739,1,1,-39.22,1
8791,33.0,20,1.2162434971659288,3,0,429.31,0
8792,37.0,12,2.4006184895833336,1,1,320.51,0
8793,34.0,16,1.9102310231023105,4,1,591.88,0
8794,34.0,16,2.5897774840273184,3,0,530.66,0
8795,28.0,9,14.200577557755775,1,1,1224.24,0
8796,32.0,12,6.176680972818312,3,0,759.93,0
8797,33.0,9,7.759219088937093,4,1,191.26,0
8798,23.0,12,9.036904761904763,1,1,775.7,0
8799,36.0,12,2.293223858059645,4,1,261.5,0
8800,28.0,16,4.428800641797032,1,1,527.55,0
8801,20.0,12,1.9852137312780147,1,1,278.06,1
8802,26.0,12,2.3205557623123685,4,1,-43.56,0
8803,21.0,16,1.303286384976526,2,0,85.58,1
8804,34.0,12,2.5956565223603367,4,0,162.47,0
8805,34.0,16,3.287623066104079,4,1,-59.0,1
8806,19.0,16,2.1967126890203814,4,1,77.02,0
8807,41.0,16,3.019187862561356,3,1,51.79,0
8808,24.0,9,33.52048417132216,4,0,1040.75,0
8809,41.0,12,4.111373165618449,4,1,24.45,0
8810,34.0,16,1.8585209003215433,4,1,364.53,0
8811,40.0,12,1.884172737831274,3,1,420.42,0
8812,41.0,9,3.7666771554436753,4,1,16.12,0
8813,21.0,16,7.105131172839507,3,1,21.9,0
8814,28.0,20,2.061771316196095,2,1,-41.0,1
8815,34.0,9,2.8813094662151264,1,1,-20.11,0
8816,31.0,12,2.640108593012276,1,1,1.67,0
8817,21.0,16,6.442598744924326,4,1,-51.45,0
8818,35.0,16,2.5713794289645677,4,1,-96.23,1
8819,27.0,16,2.875573686894441,4,1,8.56,0
8820,22.0,9,7.684905207583394,4,1,852.4,0
8821,35.0,16,1.680663167541448,4,0,405.18,0
8822,22.0,9,11.150812064965198,4,1,666.8,0
8823,31.0,12,1.807014276846679,4,1,443.22,1
8824,25.0,12,1.3944173818912862,4,0,298.62,0
8825,20.0,16,3.0128533485107187,1,1,21.12,0
8826,32.0,20,2.8194850789935635,3,1,-109.32,1
8827,32.0,12,7.2653417015341715,3,1,245.6,0
8828,40.0,12,5.630976262119692,4,1,-7.44,0
8829,25.0,12,2.035816618911175,4,0,-54.67,0
8830,25.0,16,2.9493336397058822,4,1,430.74,0
8831,35.0,16,2.1423886883273164,4,1,383.3,0
8832,22.0,16,6.735618597320723,3,1,92.25,0
8833,40.0,12,6.807826694619148,3,1,184.04,0
8834,29.0,9,2.970508545227178,4,1,469.53,0
8835,26.0,9,7.383944153577661,4,1,-233.93,0
8836,31.0,12,11.751617076326005,1,1,518.31,0
8837,38.0,16,3.4382435974994956,3,1,436.19,0
8838,27.0,16,1.592424242424242,3,0,-34.89,0
8839,34.0,16,1.5817388385364217,4,0,223.16,0
8840,36.0,16,2.4070104287369642,3,0,-126.02,0
8841,21.0,16,2.157041540020263,1,1,277.39,0
8842,30.0,16,2.0937848902121323,3,1,488.43,0
8843,24.0,16,1.4413013931362553,4,1,29.12,0
8844,26.0,16,2.069572506286672,4,1,-14.22,0
8845,24.0,9,2.783662333493821,1,1,3.56,0
8846,38.0,20,3.6818381706244505,4,1,90.69,0
8847,34.0,12,2.0127904706112085,3,1,-41.67,0
8848,33.0,16,3.3017578124999996,4,1,-41.89,0
8849,33.0,20,2.7439586792104778,2,1,386.88,1
8850,27.0,16,2.3580246913580245,3,1,385.52,0
8851,20.0,16,1.7332521024464833,3,0,465.87,0
8852,29.0,9,2.794275715535558,3,1,49.46,0
8853,35.0,9,1.5667828106852502,4,0,-25.0,0
8854,41.0,12,1.2784304259199657,4,1,36.79,0
8855,22.0,12,1.8682385575589457,4,1,182.04,0
8856,23.0,12,12.874378109452737,4,1,-25.0,0
8857,33.0,16,2.47578114340292,4,0,471.31,0
8858,33.0,12,3.335898954016183,3,1,-38.89,0
8859,31.0,16,1.5384996286209458,1,0,285.61,0
8860,29.0,9,10.555776233035418,4,1,835.26,0
8861,36.0,12,2.8133540909877186,3,1,523.77,0
8862,42.0,9,1.58119519324456,4,1,-51.66,1
8863,19.0,9,10.557038834951456,4,1,-0.77,0
8864,30.0,16,1.6632949110013329,1,0,-79.01,0
8865,40.0,16,2.0820647931303666,1,1,19.0,1
8866,26.0,9,1.6636294608959754,2,1,-53.45,0
8868,41.0,16,1.6675501595987234,2,1,-118.99,1
8869,24.0,16,1.9842567363003327,4,0,541.66,0
8870,25.0,20,3.0488972118185598,1,1,-36.78,0
8871,38.0,16,2.041856658482404,1,1,-22.0,0
8872,30.0,16,2.286301721922385,3,0,399.97,0
8873,26.0,9,1.6625837520938023,4,0,-42.78,0
8874,35.0,16,2.839743589743589,3,1,133.03,0
8875,21.0,12,1.2935787321063394,1,0,382.18,0
8876,23.0,9,5.188025889967637,3,1,-191.36,0
8877,19.0,12,2.800379572118703,1,1,363.97,0
8878,33.0,16,3.7266127629977395,4,0,-84.01,1
8879,38.0,20,2.121286393345217,4,0,-40.21,1
8880,35.0,16,1.6126173886700998,4,1,8.13,1
8881,31.0,12,3.8077903368794326,1,1,-60.68,0
8882,31.0,12,1.8159362033195021,1,0,98.91,0
8883,38.0,12,5.307368035190615,3,1,336.17,1
8884,35.0,12,4.625208482249226,1,1,237.27,0
8885,23.0,12,2.6501390934380624,4,1,232.94,0
8886,22.0,12,9.57323600973236,3,0,233.16,0
8887,21.0,12,1.8310052910052912,4,1,452.98,0
8888,22.0,12,3.343849765258216,1,1,99.02,0
8889,24.0,16,1.70743423756679,4,0,-8.22,0
8890,31.0,12,6.208507089241034,1,1,508.77,0
8891,39.0,16,2.7443687794656886,3,1,8.56,0
8892,25.0,16,1.5141388174807195,4,0,-42.67,0
8893,34.0,12,2.0996842580063144,2,0,393.85,0
8894,22.0,16,2.028975095785441,3,0,390.53,1
8895,35.0,12,2.027147638527334,3,1,-3.22,0
8896,40.0,16,2.4773539077011,1,1,96.12,0
8897,32.0,16,3.7609242736215966,3,1,362.73,0
8898,37.0,16,1.9538606403013181,1,1,388.65,1
8899,21.0,16,6.6925750394944705,2,0,320.74,0
8900,37.0,16,3.4196233026719223,4,1,423.97,0
8901,41.0,16,2.540650406504065,4,1,499.1,1
8902,23.0,16,2.9209998395121173,4,1,-6.55,0
8903,20.0,12,5.839159067882472,4,0,628.89,0
8904,25.0,16,3.248448338809785,4,1,-25.0,0
8905,27.0,12,2.3593958834536215,4,1,595.66,0
8906,20.0,16,1.9163825757575759,2,1,430.98,1
8907,32.0,9,21.28820754716981,4,1,210.6,0
8908,23.0,16,1.287078343899194,4,0,481.55,0
8909,38.0,9,7.348985081927122,1,0,548.44,0
8910,25.0,12,5.763052208835342,4,1,714.48,0
8911,25.0,16,6.952380952380952,3,1,425.43,0
8912,27.0,16,1.5875985314760823,2,1,-38.22,1
8913,39.0,16,1.8956828034682078,4,1,17.78,0
8914,24.0,16,2.5966484154637466,1,1,-103.57,0
8915,27.0,16,7.746992215145082,4,1,422.86,0
8916,30.0,16,2.0268653690186533,2,1,380.31,0
8917,20.0,16,7.533742331288343,4,1,517.32,0
8918,38.0,12,4.127849002849002,3,1,-110.24,0
8919,23.0,16,1.7802537913958527,4,0,519.1,0
8920,31.0,12,9.543050430504305,1,1,104.14,0
8921,32.0,16,1.911939775910364,4,1,571.77,0
8922,23.0,16,1.2787109374999999,4,0,406.09,1
8923,29.0,16,5.103776147785927,1,1,444.65,0
8924,27.0,20,2.388706140350877,4,1,581.88,0
8925,26.0,20,1.7142006352567494,4,0,5.01,1
8926,29.0,12,2.1850418410041845,1,1,461.2,0
8927,42.0,9,2.6963133640553,3,0,182.82,0
8928,30.0,12,2.04612365063788,4,0,401.87,0
8929,19.0,12,2.2753422550376867,1,1,20.01,0
8930,24.0,12,5.58037037037037,4,1,-51.56,0
8931,29.0,20,2.50453575240128,2,1,-40.55,1
8932,25.0,9,1.916198192239859,3,1,466.31,0
8933,31.0,12,1.4818792830785452,3,1,23.0,1
8934,24.0,12,2.7168971546653946,1,1,462.98,1
8935,42.0,12,2.4818665593417406,1,0,-236.93,0
8936,26.0,12,2.3540113985094258,4,1,-37.44,1
8937,23.0,16,1.8068648779308676,3,1,-127.89,1
8938,36.0,16,1.7693140438933175,4,1,-3.33,0
8939,29.0,12,1.5487897846388412,4,1,-29.67,0
8940,25.0,12,1.5628755534471854,4,1,199.03,0
8941,25.0,9,2.1105296343001263,4,0,545.78,0
8942,21.0,12,2.3250398724082935,3,1,373.64,0
8943,40.0,16,4.014096725222294,2,1,134.92,0
8944,35.0,16,1.6429112246829451,4,0,297.95,0
8945,41.0,16,3.6850853548966755,1,1,198.61,0
8946,34.0,16,1.5004469987228608,1,0,395.97,0
8947,22.0,16,1.6324107061295334,4,1,-46.0,1
8948,18.0,9,10.599877450980392,4,1,172.26,0
8949,20.0,16,2.5111799105607155,4,1,273.86,1
8950,23.0,16,1.4212508185985593,2,0,373.41,0
8951,32.0,16,1.9135403530895334,4,1,172.49,0
8952,41.0,9,16.494246473645134,4,1,-16.44,1
8953,39.0,12,2.5800035517670037,2,1,402.08,0
8954,35.0,16,3.673861283643892,3,1,336.4,0
8955,40.0,16,2.3705768658935473,2,1,536.32,1
8956,32.0,12,1.7291232940087904,3,1,405.86,0
8957,28.0,9,6.811196800914026,3,1,455.64,0
8958,36.0,16,3.4343088986141495,1,1,253.28,1
8959,28.0,16,1.3362682515224886,4,0,170.6,0
8960,33.0,16,1.8593026091197271,4,1,522.77,0
8961,20.0,12,3.084594321948407,1,1,711.47,0
8962,40.0,12,2.7342577918647653,4,1,601.78,0
8963,38.0,9,10.961504028648164,4,0,1280.58,0
8964,35.0,12,2.0998758204718824,2,0,19.12,0
8965,33.0,16,2.5516066933214865,1,1,314.73,0
8966,29.0,16,1.8883424934914665,4,0,440.52,0
8967,30.0,20,1.7763321832470764,3,0,192.27,0
8968,35.0,16,1.976680244399185,3,1,-68.88,1
8969,29.0,12,3.526235451249762,3,1,89.79,0
8970,32.0,20,3.683798949379178,4,1,-27.22,0
8971,23.0,16,1.745882293863614,1,0,278.17,0
8972,31.0,12,2.615023474178404,1,1,522.54,0
8973,38.0,12,2.172450376454483,2,1,11.23,0
8974,34.0,16,1.5867036011080329,2,0,-39.67,0
8975,32.0,12,3.5972301002079785,4,1,286.06,1
8976,40.0,16,2.1744628256322494,3,1,-25.0,0
8977,35.0,12,1.5939928936264711,1,1,305.19,1
8978,30.0,12,5.4018475750577375,4,1,-113.13,0
8979,29.0,9,2.8108108108108114,2,1,222.04,0
8980,24.0,12,4.687295751633988,3,1,499.44,0
8981,29.0,12,5.9486807068506415,1,1,609.67,0
8982,40.0,12,2.173595915390226,1,1,-45.0,1
8983,23.0,12,1.4893445918777641,2,0,282.61,0
8984,36.0,12,1.7707464070468242,2,1,41.13,0
8985,35.0,16,2.5836874409820583,4,1,57.34,1
8986,25.0,12,1.8179538312787042,4,1,15.23,0
8987,30.0,12,11.0452876376989,4,0,-107.57,0
8988,25.0,16,1.7586736260362292,1,0,346.18,0
8989,37.0,16,2.730328192961645,4,1,589.67,0
8990,33.0,20,3.7543268150146103,2,1,309.51,0
8991,29.0,16,3.73369663941871,3,1,396.42,0
8992,27.0,16,1.2924426785862098,1,1,412.31,1
8993,23.0,12,6.436918990703851,1,1,-44.56,0
8994,28.0,12,2.023992237805416,4,0,-136.91,0
8995,32.0,16,3.437845705967977,2,1,241.05,0
8996,34.0,16,1.6033960995292535,2,1,-69.54,1
8997,27.0,12,4.59130043690568,4,1,308.29,0
8998,27.0,9,2.9327800829875517,1,1,222.16,0
8999,30.0,9,7.834592326139086,3,1,1035.21,0
9000,31.0,20,1.5402343749999998,2,0,41.01,0
9001,21.0,16,2.937052278616064,4,0,-92.68,0
9002,37.0,9,2.8396921017402943,1,1,332.18,0
9003,24.0,16,2.0569918699186993,1,0,165.48,0
9004,24.0,16,3.3532767700409596,1,1,107.25,0
9005,33.0,16,2.184178911376028,4,1,102.58,0
9006,21.0,12,3.196492681579674,4,1,531.89,0
9007,38.0,12,5.120016963528413,4,1,128.47,0
9008,23.0,16,1.904447185994595,1,0,-55.12,0
9009,28.0,9,9.863349131121645,4,0,-142.69,0
9010,28.0,16,2.2609284332688584,1,1,545.21,1
9011,22.0,9,4.02630023640662,4,1,-67.9,0
9012,36.0,16,1.9503671377112775,1,1,-40.0,1
9013,21.0,20,3.645485665382969,2,1,449.3,0
9014,37.0,16,4.818341307814992,1,1,87.81,1
9015,31.0,12,4.1822272825851226,1,1,165.37,0
9016,41.0,12,5.595836324479541,4,1,247.72,0
9017,32.0,12,6.435668498168496,3,1,837.39,0
9018,41.0,20,2.67268915060671,1,1,363.42,1
9019,30.0,12,5.411157024793389,1,1,593.78,0
9020,19.0,16,1.695121017156863,4,1,-28.0,1
9021,34.0,12,1.9653420431863546,1,0,285.6,0
9022,31.0,16,1.7451165721487079,1,0,-10.55,0
9023,23.0,12,1.579803694033459,3,0,21.13,0
9024,35.0,12,6.638379204892966,1,1,497.64,0
9025,25.0,16,5.262517882689557,4,1,-37.0,1
9026,36.0,12,1.759033613445378,4,1,647.89,0
9027,26.0,12,4.437112577484503,4,1,339.5,0
9028,37.0,16,2.5331778878849702,4,1,767.47,0
9029,40.0,16,8.437974683544304,1,1,210.6,0
9030,31.0,16,2.7283577796951395,1,1,229.27,0
9031,28.0,16,2.6833188531711554,1,1,337.07,0
9032,20.0,12,10.366459627329192,2,0,87.13,0
9033,23.0,12,2.5076962876730042,4,1,343.4,0
9034,34.0,9,7.188306104901117,2,0,797.61,0
9035,23.0,20,1.4758222222222224,4,0,139.03,0
9036,29.0,12,3.063009734280453,4,1,718.92,0
9037,36.0,16,2.222761358623732,1,0,275.39,0
9038,34.0,9,8.812397708674306,4,1,109.58,0
9039,36.0,9,2.6282450674974043,4,0,699.24,0
9040,23.0,12,1.4385653758991033,2,0,-52.22,1
9041,21.0,16,2.0550026021337495,4,1,-54.56,0
9042,20.0,16,3.639948495090938,4,1,-33.89,0
9043,37.0,16,6.289779326364692,4,1,184.26,0
9044,21.0,16,1.8346359012529463,4,1,-16.33,0
9045,24.0,12,3.470638479607089,3,0,820.26,0
9046,31.0,12,1.7331189710610935,1,0,252.51,0
9047,40.0,16,2.4567672271678203,4,1,-56.55,1
9048,30.0,9,5.306356397583746,3,0,129.47,0
9049,41.0,16,1.3581550430675189,1,1,117.14,0
9050,31.0,12,1.8401157533007775,3,0,121.36,0
9051,32.0,16,2.371054907047125,1,1,47.78,1
9052,19.0,9,15.474934036939313,4,1,-53.12,0
9053,26.0,16,1.4253562738964196,1,0,320.4,0
9054,22.0,16,1.9162061024755324,3,1,544.67,0
9055,34.0,12,3.5542328042328033,4,0,104.69,0
9056,21.0,20,1.1592746592746594,3,0,320.09,1
9057,36.0,16,2.134034611469291,4,1,-25.0,0
9058,36.0,20,2.491877538269291,4,0,27.79,1
9059,26.0,12,1.7430245996367844,3,0,449.53,0
9060,37.0,12,1.4588623995853849,1,1,132.92,0
9061,22.0,12,1.7482621648460774,1,0,-78.9,0
9062,40.0,16,1.7140468227424748,3,1,-26.0,0
9063,28.0,16,3.709153439153439,1,1,275.95,1
9064,35.0,16,1.3482118849153,1,0,-13.1,0
9065,20.0,16,5.759300595238096,4,1,20.01,0
9066,18.0,12,1.6063666089632624,4,0,97.13,0
9067,38.0,16,1.8168816881688168,4,0,484.19,0
9068,24.0,9,2.8423845193508117,2,0,42.79,0
9069,34.0,16,1.9673722992381668,1,1,-12.0,0
9070,29.0,16,2.313494589433482,4,0,253.06,0
9071,30.0,9,3.669685209141871,1,1,449.32,0
9072,34.0,16,1.744796644366571,4,1,128.58,0
9073,23.0,12,3.9277038750722957,1,1,487.42,0
9074,23.0,12,4.683641975308642,1,0,329.51,1
9075,31.0,16,3.093188010899182,2,1,-69.34,0
9076,32.0,16,1.3183572641655088,4,0,414.52,0
9077,28.0,9,1.9850156278727704,1,0,232.38,0
9078,28.0,16,2.263374052232519,4,1,49.13,1
9079,41.0,16,1.7891763306571515,1,0,295.63,0
9080,29.0,16,3.0209775799538408,4,1,-35.78,0
9081,35.0,16,3.9497584541062802,4,1,544.22,0
9082,30.0,20,2.4531922216485977,3,1,409.87,1
9083,35.0,16,1.978940848559926,1,1,409.19,0
9084,26.0,16,1.5851181498240323,4,1,386.74,0
9085,39.0,16,1.4212815308785156,2,0,142.92,0
9086,34.0,20,2.3507456766619073,4,1,525.66,0
9087,35.0,20,1.7475398103417428,4,0,209.81,0
9088,24.0,16,1.2125403705592381,4,0,8.79,0
9089,40.0,16,2.971423303834808,4,1,14.45,0
9090,39.0,12,2.5324444444444443,4,0,536.55,0
9091,32.0,20,2.0051643192488258,4,1,417.75,0
9092,40.0,12,2.734375,4,1,223.73,1
9093,36.0,20,3.320447895566058,1,1,329.19,1
9094,24.0,20,2.3546313799621927,1,1,13.23,0
9095,32.0,12,1.471874089186826,4,0,5.56,0
9096,27.0,16,3.5643747893495115,4,0,-25.0,0
9097,26.0,16,1.8649167733674772,3,0,502.09,0
9098,21.0,12,2.523710865561694,2,1,54.01,1
9099,33.0,16,7.55339966832504,4,0,665.45,0
9100,21.0,16,1.916347287735849,2,1,-59.23,0
9101,25.0,16,1.1624664365170692,4,0,-85.9,0
9102,38.0,16,1.9739428885227894,1,1,533.33,1
9103,35.0,16,4.3231168544289815,1,0,63.03,1
9104,21.0,12,5.544780074191839,3,1,78.13,0
9105,31.0,16,2.458333333333333,1,1,505.1,0
9106,32.0,16,1.6951123151597247,4,0,8.35,0
9107,20.0,12,1.0801238483612747,1,0,252.39,0
9108,28.0,9,2.903677236861694,4,1,401.31,0
9109,34.0,16,1.2498938969527205,1,0,-5.55,1
9110,39.0,12,2.698412698412698,2,1,323.94,0
9111,39.0,16,1.5737260402057036,4,0,-74.12,0
9112,22.0,16,2.2787192051177354,2,1,40.67,0
9113,21.0,16,1.3963581469949995,3,1,272.39,1
9114,27.0,16,6.569988137603795,1,1,176.26,0
9115,22.0,16,1.4336990728927446,3,0,-105.57,0
9116,28.0,16,1.4619825169058225,1,1,17.23,1
9117,21.0,12,4.916617618206788,4,1,113.25,0
9118,34.0,16,3.7748730378578017,4,1,50.89,0
9119,24.0,12,20.400699912510934,3,1,-25.0,0
9120,38.0,16,3.5294479107581775,3,1,548.77,0
9121,27.0,12,5.035967926689577,2,1,467.1,0
9122,28.0,16,1.5434166933846316,1,1,-23.33,1
9123,38.0,9,7.051692965154505,1,1,249.94,0
9124,31.0,16,4.1957908163265305,4,1,201.61,1
9125,40.0,12,1.526209023044466,4,0,72.24,0
9126,31.0,16,1.7825764549452796,4,0,-15.22,0
9127,26.0,20,1.8024928092042185,1,0,401.97,0
9128,42.0,16,2.9598746403616936,4,1,-40.0,1
9129,23.0,16,1.8981409759876067,1,1,461.99,0
9130,25.0,12,1.9745752782659638,4,1,358.74,0
9131,28.0,12,3.430875576036866,1,1,555.1,0
9132,24.0,12,1.3479421352893235,1,0,-13.33,0
9133,34.0,16,3.510825294748125,1,1,322.95,0
9134,35.0,16,1.1052558204377525,3,0,-26.0,0
9135,39.0,16,3.012131639315334,4,1,-40.0,1
9136,27.0,16,2.5918024928092045,3,1,286.5,0
9137,28.0,5,3.928883818216391,1,1,464.86,0
9138,25.0,12,1.799674267100977,2,1,-71.01,0
9139,24.0,20,2.194098856758574,1,0,218.16,0
9140,30.0,16,1.736848313281434,3,0,-82.55,1
9141,29.0,9,1.8593413357956292,3,1,179.15,0
9142,27.0,20,1.661293417770102,1,1,482.32,0
9143,23.0,12,1.9359459149765095,4,1,49.79,0
9144,25.0,9,1.909245455734275,1,1,-24.33,1
9145,21.0,16,3.519577377252952,3,1,428.53,0
9146,20.0,16,1.4876096808408057,4,0,320.52,0
9147,35.0,16,2.534630556819906,4,1,544.88,1
9148,32.0,16,1.376923696720651,3,1,569.21,0
9149,28.0,16,1.8573122103674968,4,1,171.6,0
9151,29.0,12,1.6599921476246564,1,0,451.42,0
9152,39.0,9,1.5190476190476192,2,0,26.79,0
9153,26.0,12,2.4949970785860356,2,1,9.56,0
9154,21.0,16,1.9731363529134232,3,1,-34.78,0
9155,25.0,16,2.1048809523809524,4,1,517.1,0
9156,23.0,9,6.636094246892165,1,1,366.63,0
9157,39.0,9,30.80862533692722,4,1,136.03,0
9158,32.0,16,2.327117486338798,1,0,543.1,1
9159,27.0,12,2.0543647095371234,1,0,494.76,0
9160,40.0,16,2.7310679611650484,2,1,360.41,1
9161,42.0,12,2.3723723723723724,4,1,-59.23,0
9162,33.0,20,1.3550418257865064,1,0,-62.33,1
9163,37.0,20,4.905101771081152,2,1,187.82,1
9164,23.0,12,1.6618422228178324,4,0,144.03,0
9165,41.0,16,2.4221556886227544,4,1,-12.22,0
9166,32.0,12,1.2949433451716557,1,0,-17.22,0
9167,24.0,12,6.517794789148536,1,1,212.6,0
9168,21.0,20,5.611111111111111,4,1,165.48,0
9169,20.0,16,1.7912167653546962,1,1,510.77,1
9170,33.0,16,1.82405807120636,2,1,488.55,0
9171,29.0,12,4.167438271604937,4,1,-15.22,0
9172,39.0,16,3.7397075186774758,1,1,388.63,1
9173,34.0,12,9.3336686787391,4,1,607.9,0
9174,28.0,16,2.4323034236267866,4,0,525.65,0
9175,20.0,16,2.0205164131305047,1,1,-2.99,1
9176,35.0,20,3.0188868796463733,2,1,-16.77,1
9177,39.0,12,1.988378849506101,1,0,279.17,0
9178,26.0,9,5.771753162922799,2,1,528.65,0
9179,36.0,9,9.019845274133871,4,0,818.82,0
9180,20.0,12,2.911456804617943,4,0,-40.78,0
9181,30.0,9,5.562814323073828,1,1,-222.15,0
9182,37.0,16,1.7374769514443764,3,1,482.32,0
9183,42.0,12,2.010315684812329,3,1,-18.11,0
9184,28.0,9,6.338066766317886,1,1,504.55,0
9185,25.0,12,1.8980858085808583,4,0,188.71,0
9186,34.0,12,1.7286124152321332,1,0,-25.0,0
9187,38.0,20,1.8087600246761255,4,1,-7.22,0
9188,40.0,16,1.4497980096561236,1,1,367.63,0
9189,33.0,12,4.791831617841119,4,1,-95.79,0
9190,34.0,16,1.612180381218038,4,1,-25.0,0
9191,38.0,12,3.8719144526097606,1,1,301.17,0
9192,33.0,12,6.319690768531151,4,0,21.01,0
9193,40.0,9,4.107226107226108,1,1,471.76,0
9194,27.0,16,2.3564516129032262,1,1,467.76,0
9195,24.0,16,1.2540823970037454,4,0,124.47,0
9196,24.0,12,2.635346756152125,4,1,490.43,0
9197,28.0,9,10.425101214574898,3,1,606.22,0
9198,27.0,12,1.5066797566797565,4,0,391.4,0
9199,19.0,16,1.7423378474697078,1,1,453.2,0
9200,21.0,12,2.1668183196845616,1,0,134.7,0
9201,29.0,16,2.807474140807474,2,1,566.55,0
9202,34.0,12,9.239821882951654,1,1,880.62,0
9203,20.0,16,2.2642372470616747,4,1,589.67,1
9204,37.0,16,2.0211604855774583,4,1,472.87,0
9205,25.0,12,9.481427460132243,2,1,640.68,0
9206,37.0,12,4.611161071143085,3,1,37.79,0
9207,26.0,16,2.0987364090508374,2,0,668.23,1
9208,26.0,16,1.335595081247255,3,0,-25.0,0
9209,32.0,16,3.7920512820512813,4,1,469.76,0
9210,29.0,12,4.239902929450511,1,1,-88.9,0
9211,31.0,16,3.8945650464055377,4,0,554.23,0
9212,42.0,12,2.140303666754179,4,0,-85.68,0
9213,35.0,9,10.445842255531765,3,1,436.97,0
9214,19.0,9,9.625744047619047,3,1,-217.04,0
9215,33.0,12,8.49954421148587,3,1,688.8,0
9216,28.0,20,5.170717592592592,2,1,450.53,0
9217,36.0,12,3.426910299003322,4,1,81.34,0
9218,37.0,16,1.4986401888341545,4,0,323.97,1
9219,20.0,12,9.582635983263597,3,1,121.25,0
9220,20.0,16,3.7918928700687657,1,1,237.16,0
9221,33.0,16,1.5266123982467124,3,1,508.22,0
9222,35.0,20,2.4797979797979797,4,1,308.62,0
9223,29.0,16,2.0256861544740334,1,0,183.93,0
9224,39.0,9,3.7318007662835253,4,1,972.53,0
9225,23.0,16,1.3573204532485528,2,0,368.63,0
9226,36.0,16,1.5107061972410951,1,1,404.19,0
9227,26.0,16,2.8931225510066207,4,1,404.07,0
9228,29.0,20,3.423994974874372,1,1,449.31,0
9229,24.0,12,3.2928463958418823,1,0,145.59,0
9230,33.0,12,1.2933901562630565,1,0,1.34,0
9231,33.0,20,2.586206896551724,2,1,35.78,1
9232,31.0,9,12.815623483745755,1,1,471.08,0
9233,30.0,16,1.8097322348094746,1,0,171.48,0
9234,34.0,12,1.7278392136212042,1,0,-80.12,1
9235,23.0,9,1.4522714435568467,4,0,-14.33,0
9236,19.0,9,29.579505300353354,4,1,1691.43,0
9237,26.0,16,2.021052974098659,3,1,6.33,0
9238,23.0,16,3.3537973583594014,1,1,-28.33,1
9239,40.0,9,2.129276719046027,3,1,629.44,0
9240,19.0,12,1.3839248259082135,3,0,62.25,0
9241,41.0,16,2.5133131108864175,1,1,-45.56,0
9242,22.0,12,4.81238155401137,4,1,164.59,0
9243,30.0,9,2.019953051643192,1,1,467.87,0
9244,36.0,16,2.1574626865671642,4,1,-7.0,0
9245,29.0,9,2.2987234042553193,1,1,29.9,0
9246,20.0,9,2.010401280157558,1,0,70.13,1
9247,37.0,9,8.86688548504741,1,1,297.73,0
9248,35.0,16,1.7731584591272789,1,1,327.3,0
9249,40.0,16,1.9032883986928102,1,1,-90.68,0
9250,33.0,16,2.4039802204928664,3,1,-43.42,1
9251,28.0,16,1.5154283700795328,1,1,-102.0,1
9252,19.0,16,5.207800721075057,4,1,89.13,0
9253,26.0,12,4.583103764921947,1,1,556.56,0
9254,19.0,16,3.5592156862745097,2,1,-25.0,0
9255,39.0,16,1.9932815581854044,2,1,-23.33,1
9256,27.0,9,9.470910824988078,4,1,1288.46,0
9257,29.0,12,2.148001440403313,4,1,-25.0,0
9258,33.0,16,1.8825615952449428,2,1,225.6,0
9259,29.0,12,3.833695914914189,1,1,-30.0,1
9260,18.0,12,4.4809679173463834,2,0,-87.23,0
9261,33.0,12,1.8024766193280222,1,1,-44.67,0
9262,23.0,16,1.4818168433451118,1,0,556.34,0
9263,36.0,16,7.6863001745200705,3,1,362.52,0
9264,42.0,12,2.483818770226537,4,1,23.56,0
9265,35.0,9,3.5617078052034694,3,1,53.46,0
9266,38.0,12,1.785964007336084,4,1,403.97,0
9267,37.0,12,1.8090677683191454,4,0,313.73,0
9268,31.0,9,2.5314685314685317,3,1,238.49,0
9269,39.0,12,3.1884288747346066,4,0,393.18,0
9270,34.0,16,2.5346006839670085,4,0,575.66,0
9271,31.0,16,2.676826318335752,1,1,335.07,0
9272,19.0,12,3.6393921683226185,1,1,63.35,0
9273,25.0,16,2.1008718879145247,4,1,256.5,0
9274,24.0,12,1.5695882798686536,1,0,-57.34,0
9275,29.0,16,2.943199685534591,4,1,0.78,0
9276,21.0,16,2.4160574059030595,2,1,137.92,1
9277,33.0,16,1.8578525028658768,4,0,41.9,0
9278,28.0,20,1.7408675799086757,2,0,-57.76,1
9279,26.0,12,2.043302701197438,4,1,290.74,1
9280,42.0,16,1.3350168350168348,3,0,236.05,0
9281,30.0,12,5.009758364312267,3,0,-204.59,0
9282,40.0,16,1.5312902187902189,4,1,358.88,1
9283,30.0,12,2.597357944263481,2,1,317.73,0
9284,36.0,9,11.662384259259259,1,1,-312.28,0
9285,42.0,16,1.5562290092359359,1,1,143.49,1
9286,22.0,9,3.188852369213914,4,1,-19.11,0
